"id","target","f0","f1","f2","f3","f5","f6","f7","f9","f10","f11","f13","f14","f15","f16","f18","f19","f20","f22","f23","f24"
14007,0,1023.5,7,5.0112,20.1,11.9,28,15,0,5.2,21.7,0,1,17,20,9,1021.3,1,15.1,64,62
14008,0,1017.3,6,5.0178,12.2,5.7,44,19,1,2.4,16.5,1.6,5,22,15.1,0,1018.3,7,10.5,57,63
14009,0,1012.9,14,5.0215,19,7.7,35,9,0,9.4,27.8,0,7,26,26.6,7,1009.6,7,17,43,73
14010,0,1015,39,5.0141,22.3,13.1,26,9,0,6.5,33.9,0,0,11,33.4,2,1011,0,15.9,38,72
14011,0,1019.2,21,5.022,15.4,8,22,7,0,3.2,22.4,0,2,11,20.8,12,1016,1,8.5,43,62
14012,0,1031.2,30,5.0195,9.7,7.9,20,6,0,0.8,16.5,0,2,7,15.9,12,1028.1,1,0.4,47,77
14013,0,1007.8,35,5.0271,18.2,3.8,41,20,0,3.4,20.8,0,8,28,19.8,9,1009.9,8,16.4,66,80
14014,0,1015.8,41,5.0166,26.1,10.6,44,4,0,5.4,31.8,0,2,24,29.1,7,1012.8,1,17.9,49,63
14015,0,1011.2,5,5.0326,29.6,5.3,35,13,1,5.6,32.1,10.2,7,17,29.5,3,1008.5,7,25.6,55,76
14016,0,1017.2,18,5.0163,21.1,12.5,31,17,0,31,32,0,4,13,30.6,3,1015.3,7,14.4,60,53
14017,0,1028.2,36,5.0259,9.9,1.3,24,9,0,2,14.2,0,7,11,12.8,12,1026.5,7,6.9,54,69
14018,1,1035.8,29,5.033,19.2,0,46,15,0,7,22.5,0,8,22,21.9,12,1033.8,8,16.8,61,69
14019,0,1013.2,30,5.032,19.4,10.7,37,7,0,7,28.3,0,3,15,25.1,8,1011.3,1,16.6,47,71
14020,1,1021.8,22,5.0217,19,7.6,43,19,1,3,22.1,2.4,7,30,19.6,5,1019.2,6,14.7,66,80
14021,0,1025.7,42,5.0246,17.5,8.6,46,19,0,4.6,23.5,0,1,26,22,10,1024.5,4,13.5,61,70
14022,0,1029.4,29,5.0207,14.3,4.6,43,19,1,3.4,17.2,17.6,3,24,16.1,3,1028.4,4,11.8,58,61
14023,0,1022.9,4,5.0272,12.7,10.6,20,0,0,4.6,26.3,0,6,9,25.3,8,1019.4,7,3.9,37,68
14024,0,1021.5,41,5.0324,17.4,11,35,11,0,4.6,22.9,0,0,22,21.7,8,1017.4,0,6.4,40,32
14025,0,1011.1,48,5.0133,14.4,7.4,56,15,0,8,17.9,0,6,31,16.8,13,1013.5,5,10.2,60,46
14026,0,1018.9,42,5.0142,15.6,6.6,39,11,0,8,25.3,0,5,11,24.4,12,1013.8,8,13.5,39,69
14027,0,1025,8,5.0246,20.1,3.2,15,6,0,2,23.6,0,4,9,21.2,4,1022.3,7,17.6,62,81
14028,0,1007.8,25,5.0075,17.5,11.1,70,17,0,10.2,23.4,0,1,43,23,7,1003.7,1,12.7,43,34
14029,0,1012,41,5.0182,27.1,9.6,39,19,1,5.6,31,3,5,26,29.6,5,1008.7,1,23,59,64
14030,0,1025.7,9,5.0194,12.2,9.2,24,4,0,2.6,18.2,0,3,13,17.5,11,1027.4,0,7.3,49,73
14031,0,1009.5,9,5.0286,18.7,3.3,46,4,0,18.6,26.3,0,7,17,21.4,7,1003.9,7,13.1,62,64
14032,1,1016.4,28,5.0211,9.6,0,65,24,1,2.8,13.9,78,7,30,11.7,12,1016.5,8,8.7,66,99
14033,1,1010.5,42,5.0146,18.3,0,28,7,0,6,21.3,0,8,15,20,6,1009,7,14.4,63,82
14034,0,1013.4,0,5.0074,28.5,11.6,39,15,0,7.2,32.1,0,1,20,31.1,3,1009.5,1,23.3,62,67
14035,0,1023.3,42,5.0093,15.4,5,56,0,0,3.6,22.1,0,8,19,20.1,7,1019.9,7,6.5,55,74
14036,0,1017.5,12,5.0252,25.4,13,57,19,0,4,28.2,0.2,1,39,25.6,10,1013.8,1,19.1,66,67
14037,0,1030.5,45,5.0146,9.9,10.1,31,6,0,1.6,15.9,0,8,17,15.2,10,1026.5,1,2.3,58,67
14038,0,1029.9,1,5.025,8.4,10.3,33,13,0,0.8,14.8,0,1,20,14.2,9,1027.6,0,-0.4,49,85
14039,0,1014.8,21,5.01,27.9,11.6,35,7,0,7.4,30.7,0,0,20,28.2,6,1013.1,1,17.5,49,50
14040,0,1011.9,22,5.013,10.4,5.8,43,15,1,0.6,19.1,4.2,2,28,18.8,9,1005.8,8,8.2,51,94
14041,0,1023.2,15,5.0178,14.9,9,39,22,0,12,28.4,0,0,15,26.5,10,1019.8,0,12.6,42,63
14042,0,1012.3,19,5.0204,20.2,9.6,41,20,0,54,31.4,0,3,13,29.8,0,1010,3,11.6,39,23
14043,0,1017.8,38,5.0242,3.8,1.4,22,4,0,1.8,12.4,0.2,6,13,11.8,9,1014.9,7,1.6,65,94
14044,0,1032.5,9,5.0148,12.7,0.5,48,15,0,7.2,19.3,0.6,8,24,16.6,13,1031,8,8.4,60,63
14045,0,1023.7,25,5.0252,15.3,6.2,46,20,1,3.8,19.2,3.6,7,20,18.3,8,1021.1,7,12.3,51,70
14046,1,1016,47,5.0233,10.4,7,31,9,1,1.2,16.2,17.8,6,19,15.2,11,1014.7,7,6.5,66,100
14047,0,1020.8,35,5.0162,15.9,13,33,17,0,5.8,27.7,0,2,17,21.6,7,1018.3,0,11.8,61,89
14048,0,1012.4,16,5.0134,32.1,6.1,50,28,0,18,39,0,7,31,34.4,6,1010.4,1,26.6,37,26
14049,0,1037.3,33,5.0185,6.1,4.9,15,0,0,2.4,14.8,0,4,7,14.7,4,1035.2,7,3,61,94
14050,0,1015.5,13,5.0177,22,12,37,0,0,7.6,33.3,0,2,17,32.2,12,1013.3,5,8.6,43,41
14051,1,1013.7,27,5.0154,19.4,0,37,17,0,8,19.9,0,8,22,17.6,11,1014.5,6,15,65,78
14052,0,1021.7,37,5.0106,6.8,3.6,22,9,0,1,11.1,1,7,11,10.8,3,1019.8,7,3,59,87
14053,0,1017.5,41,5.0227,21.5,9.5,39,20,0,9.8,28.2,0,1,19,27.7,7,1012.9,1,18.9,41,29
14054,0,1023.2,4,5.0064,9.4,10.3,35,17,0,4.8,16,0,1,17,15.3,11,1020.4,1,3.5,38,54
14055,1,1010.6,29,5.0102,17,8.7,65,41,1,3.8,18.1,48,2,28,16.9,2,1013.4,8,12.8,66,90
14056,1,1015.5,13,5.0253,9.4,2.9,37,19,1,2,12.4,3,6,26,11,10,1014.3,8,7.8,65,96
14057,1,1008.2,30,5.0054,10.9,2.1,61,33,0,2.8,13.1,0,7,13,10,7,1006,7,9.2,65,61
14058,0,1022.2,29,5.0011,11.8,3.8,35,20,0,0.8,14.5,0,5,15,14.2,10,1018.3,7,8.5,56,55
14059,0,1008.3,37,5.0156,17.1,13.6,48,11,0,8,26,0,4,22,25.2,10,1007.4,1,9.9,37,58
14060,0,1019.1,33,5.028,17,4.2,20,7,0,7.2,29.9,0,3,11,27.9,3,1016.8,7,9.2,41,52
14061,0,1013.3,18,5.0261,19,10.2,44,17,1,8.4,34.5,3.4,3,11,32.5,8,1010.9,3,14.9,40,75
14062,0,1009,5,5.0175,29.8,10.5,35,11,1,5,32.7,2.4,2,26,32.3,6,1005,2,25.8,59,69
14063,0,1031.7,34,5.0117,12.4,1.5,39,28,0,1.2,15,0,6,19,14.2,6,1028.6,7,7.1,63,70
14064,0,1010.1,41,5.012,30.8,11.5,26,0,0,6.6,33.8,0,2,17,33.2,7,1006.3,1,24.3,44,67
14065,1,1006.3,26,5.017,10.8,5.7,31,9,1,3.2,14.5,9.2,6,9,14.2,6,1003.5,7,7.9,65,89
14066,1,1015,43,5.0244,16.3,6.4,59,24,1,10.2,23.7,21.2,6,39,21.8,4,1011.5,7,15.1,51,94
14067,0,1017,15,5.0176,19.3,11,22,15,0,7,34,0,7,4,32.1,13,1014.2,1,14.8,38,49
14068,1,1013.5,35,5.0156,12.3,8,46,11,0,0.8,22.6,0,5,19,21.6,8,1009.4,4,10.3,48,96
14069,0,1019.5,44,5.0274,21.8,11.4,33,20,0,5.2,29.8,0,3,15,28.4,5,1014.9,0,11.2,37,24
14070,1,1018.6,29,5.0177,16.7,4.1,56,19,1,5,20.4,9.2,8,31,19,8,1017.5,8,15.2,64,74
14071,1,1018.1,30,5.0203,18.3,4.9,44,9,0,4.4,28.9,0,7,9,27.8,4,1013.6,7,12.1,38,70
14072,0,1032.3,13,5.0236,10.6,4,37,17,1,2.4,15.6,2,6,20,15,11,1029.8,8,4.1,64,100
14073,0,1029.8,16,5.0178,15,11.1,35,11,0,6.4,22.7,0,0,22,21.9,8,1025.4,1,8.9,39,51
14074,1,1013.5,6,5.0218,4,1.6,24,7,0,1,15,0.2,7,7,12.8,4,1009.2,7,2.4,61,99
14075,0,1022.7,43,5.0218,15.5,9.6,28,11,0,3.8,23,0,6,17,22.1,6,1018.7,8,7,38,73
14076,0,1014,13,5.0317,12.9,7.8,35,11,0,0.8,16.4,0,6,17,15.6,8,1012.2,5,3.9,39,54
14077,1,1019.1,21,5.0324,22.2,6.8,31,4,0,4.4,29.4,0,4,7,28.7,3,1015.8,6,19.1,45,78
14078,1,1005.8,5,5.015,28.3,1.8,61,24,1,4,31.2,9.8,7,35,29.2,10,1004.2,7,24.5,58,81
14079,0,1006.8,41,5.0097,30.4,8.9,37,19,0,10.6,34.5,0,3,15,33,4,1003.3,7,28.2,62,72
14080,0,1012.6,0,5.0142,25.3,0.7,33,22,1,6.6,28.9,16.4,8,15,26.9,4,1009.5,7,22.4,66,77
14081,0,1017.8,47,5.0016,6.1,2.7,19,0,1,0.8,13.7,1.8,7,6,12.9,4,1014.8,8,2.3,66,100
14082,0,1020.2,16,5.0129,17.3,9.3,31,15,1,2.6,21.7,2.6,5,20,21,5,1018.1,5,9.4,50,57
14083,0,1017.4,26,5.0251,19,4.8,50,31,0,4,19.7,0,7,31,18.2,3,1018.8,3,17.2,60,68
14084,1,1018.2,45,5.0222,14.3,8.4,35,19,0,4,16.5,0,5,15,15.7,13,1015,3,7.8,60,76
14085,0,1018.7,41,5.0206,20.6,10.8,35,19,0,4.6,25.5,0,1,17,24.9,2,1014.7,3,9.9,41,31
14086,0,1023.4,36,5.0185,8.5,3.2,31,19,1,0.8,12.7,3.2,7,20,12.6,9,1023.8,7,5.5,60,88
14087,0,1014,42,5.017,15.6,10.9,37,11,0,4,24.7,0,7,17,24,4,1011,3,7.5,43,73
14088,0,1013.9,35,5.0124,10.4,7.2,56,22,1,0.2,15,5.8,2,30,14.6,12,1014.7,6,9.7,61,91
14089,0,1022.8,21,5.0247,18.6,9.8,24,7,0,3.6,24.4,0,6,11,23,8,1019.3,2,13.3,43,64
14090,0,1018.8,42,5.0178,6,9.9,31,4,0,3,16.6,0,1,20,16.3,5,1013.9,1,-2.5,37,68
14091,1,1026.8,22,5.03,15.6,7.5,35,13,1,1,21.9,2.6,4,22,21.1,13,1022.7,5,14.4,56,87
14092,1,1021,36,5.0241,10.1,1.1,39,19,0,1.8,13.4,0,7,11,12.2,0,1019,7,7.7,59,75
14093,1,1032.3,12,5.0254,13.6,0.7,43,17,1,4.2,17.9,20.2,6,28,17.3,6,1028.9,8,12.6,51,94
14094,0,1023.8,19,5.0126,8.1,9.5,17,0,0,1,15.5,0,1,0,14.8,6,1021.7,2,0.7,53,98
14095,0,1021.2,24,5.0164,18.1,10.2,33,20,0,5.2,28.5,0,4,13,26.1,10,1018.7,1,13,37,59
14096,0,1026.7,7,5.0163,17.1,7.3,50,24,0,4,19,0.4,2,31,16.8,8,1023.9,8,15.3,53,63
14097,0,1030.3,17,5.0339,5.1,8.9,30,20,0,1.6,13.3,0.2,3,15,11.9,8,1027.9,6,3.4,46,75
14098,1,1020.7,23,5.0294,20.4,0.9,22,0,1,0.8,23.2,19,8,0,21.5,8,1019.3,6,16,54,89
14099,0,1014.6,0,5.0207,26.8,11.5,39,17,0,9.4,31.7,0,1,24,29,6,1011.1,1,17.9,54,52
14100,0,1026.1,40,5.0067,10.3,8.9,17,0,0,2.2,23.8,0.2,1,13,23.5,4,1021.1,7,6,44,99
14101,0,1038.6,10,5.0169,13.4,0.8,30,11,0,2.4,17.6,0.2,7,15,15.6,12,1036.8,1,7.8,60,85
14102,1,1012.5,46,5.0229,15.3,0.3,39,9,0,3.8,20.2,0,8,9,16.7,4,1009.4,8,11.3,49,83
14103,0,1020.9,27,5.0254,21.5,11.6,46,9,0,5.6,30.8,0,3,30,30.4,8,1016.9,1,8.9,38,50
14104,1,1017.2,6,5.0247,11.7,5.1,50,11,0,3,18.5,0,7,20,16.7,8,1014.6,2,6,53,87
14105,0,1013.8,4,5.005,23.5,4.9,52,20,0,8.2,33.4,0.2,6,26,32.4,7,1010.1,7,20.9,39,54
14106,0,1009.7,18,5.014,20,12.6,33,20,0,5,29.6,0,1,17,28.3,10,1011.4,1,11.5,41,58
14107,1,1009.4,19,5.0247,9.2,2.6,57,30,1,1.4,11.3,3.6,8,30,9.1,11,1013.8,8,8.6,65,98
14108,0,1019.7,33,5.0227,12,8.1,35,0,0,2.6,19.1,0,2,22,18.2,9,1016,3,5.4,45,83
14109,1,1009.5,39,5.004,25.9,4.5,69,11,1,9.4,34.9,27.8,7,15,31.3,8,1005.6,7,23,52,88
14110,0,1019.6,19,5.0279,19.4,12.7,46,20,0,9.4,25.9,0,0,24,24.9,13,1015.2,0,11,39,54
14111,1,1008.7,33,5.0302,18.2,5,39,6,1,11.6,25.1,4.2,4,17,24.4,5,1006.9,7,15.2,59,90
14112,0,1012.9,26,5.0259,20.5,13.5,41,4,0,4.8,25.6,0,2,28,22.1,5,1012.6,0,14.8,58,73
14113,0,1015.7,10,5.0147,18.6,5.1,46,20,0,7,25.4,0.8,5,9,24.7,13,1015.2,2,15.2,54,69
14114,0,1012.8,23,5.0149,19,8.8,22,0,1,7.3,31.8,13.2,1,4,29.7,6,1008.3,8,16.5,60,95
14115,0,1021.6,7,5.0392,13.4,7.9,52,30,1,3.6,16.6,2.6,1,24,16,12,1019.6,7,12.2,50,71
14116,0,1018.6,2,5.0121,20.3,8.8,41,19,0,3.8,22.7,0.6,1,13,20.3,0,1018.5,7,15.5,64,73
14117,1,1020.3,34,5.0329,15.3,1.7,41,24,1,2,17.7,2.6,7,19,15.9,0,1019.4,7,11.6,42,96
14118,1,1014.2,11,5.0294,27.2,1.1,31,13,1,7.2,29.9,17.2,7,13,27.3,1,1013.2,8,22.5,61,83
14119,0,1015.3,32,4.9996,16.3,7.4,46,24,0,13.6,20.6,0,3,26,20,13,1015.3,4,12.8,53,72
14120,0,1016.4,3,5.0109,18.8,11.2,44,9,0,5,25.7,0,6,30,21,3,1012.8,7,8.9,58,59
14121,0,1019.8,42,5.032,9.8,11.4,41,6,0,4.8,16.8,0,1,28,16.3,4,1017,2,2.3,55,52
14122,1,1017.7,35,5.0271,11.4,3,63,17,0,2.6,19.9,0,5,28,19.4,10,1012.5,8,10.5,43,67
14123,0,1023.2,12,5.0203,14.5,10.8,54,31,1,6.2,19.5,2,0,17,19.3,9,1022.2,1,10,40,39
14124,0,1008.4,3,5.007,26.1,13.1,54,19,0,12,29.4,0,0,31,27.7,2,1008.9,0,22.2,45,45
14125,0,1020.4,41,5.0197,22.5,4,37,13,0,5.4,26.3,0,6,22,24.9,10,1017.2,4,18.3,63,68
14126,0,1012.4,28,5.0136,2.7,0.2,46,19,0,2.4,5.2,0,8,11,4.2,11,1012.9,7,-0.7,42,43
14127,1,1011.9,29,5.0162,19,8.7,28,24,0,8.4,22,1,4,11,20.3,6,1012.3,7,17.7,64,82
14128,1,1003.3,48,5.0112,20,3.3,28,4,0,2.6,22.4,0,7,9,20.7,1,1003.9,8,18.1,65,96
14129,0,1017.6,3,5.0091,16.6,9.6,26,0,1,1.2,22.2,1.4,2,11,21.5,4,1014.9,1,10.9,47,85
14130,1,1029.6,1,5.0295,5.7,0.3,37,7,0,1.4,13.8,0.4,5,13,13,11,1024.7,7,-0.6,54,77
14131,1,1024.8,36,5.0094,11.3,7.8,69,31,0,2.6,18.1,0,5,37,16.4,0,1019.6,0,8.5,47,59
14132,0,1015.8,17,5.0182,17.2,8.2,28,13,1,2,22.6,1.6,2,19,21.7,7,1018.1,8,14.4,62,84
14133,0,1029.7,48,5.0017,25.9,8.2,37,9,0,9.2,37.4,0,5,9,35.1,8,1025.2,6,24,48,84
14134,0,1021.4,23,5.0286,24.3,12.1,20,2,0,6,25.6,0,2,17,23.9,7,1018.5,1,15.8,64,26
14135,1,1010.7,26,5.0185,18.6,4.2,50,11,0,3,21.1,0,7,9,17.5,13,1008.2,5,9.5,52,41
14136,0,1013.7,4,5.0204,19.7,11.7,33,7,1,3.2,29.3,7.4,1,20,28.5,3,1010.2,0,11,60,46
14137,0,1018.2,27,5.0202,14.5,11.4,41,20,0,4.4,20.3,0.2,4,28,18.8,5,1016.6,0,5.5,51,59
14138,0,1005.4,4,5.0244,29.2,12.6,48,9,0,13.6,37.3,0,1,28,36.5,5,1001.3,1,20.3,39,29
14139,1,997.7,47,5.0222,9.9,0,54,24,1,2.4,10.6,39.4,8,11,8,3,998,7,9.2,65,95
14140,0,1027,34,5.0266,16.7,9.6,43,20,0,4.6,26.6,0.2,0,22,25.8,13,1023.9,0,7,40,53
14141,0,1024.1,35,5.0121,15,3.7,26,13,1,1.8,16.8,1.4,5,13,15.5,10,1024.2,7,11.8,62,92
14142,0,1030.9,28,5.014,7.9,3.2,50,19,0,2.7,17,0,6,15,14.1,0,1028,2,5,46,100
14143,0,1023.8,33,5.0106,11.9,12.1,22,6,0,4,21.3,0,4,13,20.3,6,1020.6,3,5.3,47,68
14144,0,1025,17,5.0236,4.8,8.5,26,9,0,3.2,13.5,0,1,6,11.6,11,1022.8,1,3.1,64,92
14145,0,1025.5,42,5.0233,15.1,10.8,24,6,0,2.8,23.4,0,1,13,22.6,7,1020.7,1,8.8,39,65
14146,0,1025.9,8,5.0268,20.7,9.2,20,11,0,1.8,24.6,0,1,13,23.6,6,1023.5,7,18.4,63,91
14147,0,1034.6,40,5.0233,6.2,10,22,4,0,1.8,16.8,0,1,6,15.9,7,1031.8,2,-1.5,37,76
14148,0,1021,10,5.0285,6.5,5.4,13,6,0,1.8,14.7,0,7,4,13.8,9,1017.1,6,-0.2,47,82
14149,0,1012.2,5,5.0225,24.8,9.1,41,26,0,6.4,31.7,0,7,24,31.2,6,1008.7,7,21.5,39,49
14150,0,1019.7,15,5.0152,10,8.1,24,7,0,1,19.5,0.2,4,13,19,8,1017.6,0,4,42,86
14151,1,1009.7,30,5.0273,22.5,0,35,4,1,7.2,26.7,3.8,8,6,21.2,8,1007.4,8,19.1,47,83
14152,0,1016.1,0,5.0109,23.9,7.1,33,17,0,1.8,28,0.4,4,17,28.3,9,1013.4,8,21,60,83
14153,0,1030.2,1,5.0152,8.7,1.4,17,0,0,1.6,12.6,0.6,8,11,12.4,7,1028.5,8,5,64,93
14154,0,1010.5,5,5.033,26.9,10.6,28,9,0,6.6,32.8,0,6,17,30,7,1006.8,5,21.8,59,75
14155,0,1024.7,23,5.0115,13.5,11.9,35,4,0,3.6,22,0.2,0,15,21.6,13,1021.7,0,6,39,59
14156,0,1011.6,19,5.0143,7.4,3.3,61,35,0,1,13.5,0,8,37,11.8,11,1012.4,8,4.8,62,94
14157,0,1015,2,5.0209,16.7,11,28,11,1,2.6,20.1,1.4,1,11,18.4,7,1014.5,3,15.1,64,76
14158,0,1015.7,1,5.0033,14,9.9,50,28,0,11.2,21.8,0,2,28,19.3,7,1016.8,3,10.9,38,52
14159,0,1000.3,36,5.031,8.2,6.2,65,31,1,4.2,11.3,8.6,7,20,8.2,4,1002.9,4,6.4,56,66
14160,1,1006.1,35,5.0202,10.2,0.5,33,17,1,1.8,12.5,1.6,8,15,11.2,10,999.7,8,10.1,64,95
14161,0,1020.3,20,5.0304,20.2,11.9,46,19,0,7.6,28,0,1,33,26.2,8,1016.2,1,14.8,45,60
14162,1,1003.5,9,5.0138,16.9,8.5,56,7,0,6,22.7,0,5,33,20.6,2,999.4,3,13.5,45,46
14163,0,1020.2,40,5.0238,11.1,10.6,22,6,0,2.6,19.2,0,1,9,18.6,13,1016.4,1,0.9,40,65
14164,0,1017.5,18,5.0243,13.7,7,17,2,0,3.6,19.4,0.8,7,6,17.6,10,1013.7,7,9.3,51,83
14165,0,1013.4,36,5.0195,16.5,7.7,46,13,0,5.4,24.4,0,7,20,22.2,3,1013.1,7,12.2,48,71
14166,0,1021.8,21,5.0155,10.7,10,35,17,0,5,16.5,0,0,13,16.2,13,1018.9,0,7.6,38,49
14167,0,1019,42,5.0206,8.4,9,39,28,0,2,14.3,0,2,26,13.4,11,1018.1,2,2.7,37,66
14168,1,1022.7,11,5.0165,26.5,7.2,35,19,0,4.2,28,0,6,22,26.9,13,1019.9,2,19.6,61,64
14169,0,1012.5,23,5.0128,24.6,9.6,24,0,0,6.2,29.5,0,2,11,28.7,7,1012.4,2,19,50,75
14170,0,1012.6,11,5.0228,15.1,11,61,19,1,4.6,19.5,4.4,2,44,19,1,1009.3,7,11.9,37,43
14171,0,1010,17,5.0095,13.2,10.4,56,26,0,2.4,16.6,0.8,3,31,15.9,8,1010.7,3,7.4,48,44
14172,1,1021.7,34,5.0217,11,4.5,33,15,0,0.6,15.9,1,7,15,12.9,7,1021.3,5,6.8,64,89
14173,1,1027.8,35,5.009,7.3,0,24,13,0,0.4,14.3,0.2,8,11,13.8,7,1025.7,6,5.3,54,99
14174,0,1018.1,31,5.0208,21.3,5.5,35,20,0,5.2,24.5,0.2,6,28,23.4,6,1016.5,7,17.8,62,67
14175,1,1014.2,40,5.0232,14.8,0,56,22,1,4,18.7,69.6,8,17,17.4,1,1011.1,8,12.6,66,96
14176,0,1018.4,4,5.0174,23.3,10.6,41,22,0,15.6,32.2,0,1,20,31.2,12,1013.8,1,19.1,37,21
14177,1,1013.6,34,5.0244,15.2,8.5,52,15,0,4.4,20.4,0,6,31,17.3,13,1011.3,3,9,57,83
14178,0,1019.9,32,5.0125,14.6,7.6,31,4,1,3.6,20.8,3.2,6,17,19.7,13,1019.6,5,13.2,59,96
14179,0,1031.6,44,5.003,9.5,7.9,31,11,0,0.8,16.8,0,1,17,16.2,3,1028.9,1,4.2,42,82
14180,1,1016.4,29,5.027,20.3,3.7,56,13,1,2.8,22.9,6.6,3,41,20.7,5,1015,3,17.4,65,79
14181,0,1014.1,30,5.0313,23,13.4,35,2,0,10.2,38.1,0,0,9,36.9,8,1008.6,2,15.7,43,59
14182,0,1019.9,18,5.0144,17.1,7.4,37,20,0,0.8,22.1,0,3,17,21.1,0,1016.6,2,12.7,52,67
14183,0,1027.4,48,5.0224,13.5,7.9,28,4,0,4.2,26.7,0,4,19,25.6,6,1023.4,8,11.6,44,98
14184,1,1019.5,21,5.0211,20.8,7.7,22,4,0,4.6,25,0,6,6,23.5,10,1015.8,3,16.1,62,74
14185,0,1020.1,33,5.0163,5.8,2.6,19,6,1,1.4,11.9,4.4,7,11,10.5,8,1017.3,8,2.9,66,90
14186,0,1017.3,9,5.0288,6.9,8.8,13,4,0,1.6,16.8,0,1,6,14.4,0,1015.7,2,3.2,62,98
14187,0,1013.5,39,5.0252,28.3,13.3,31,15,0,9.6,38.6,0,1,17,37.9,0,1008.6,1,21,38,64
14188,0,1018.3,20,5.0129,19.5,11.1,54,24,0,8,28.3,0,0,11,28.3,1,1013.3,0,11,40,48
14189,0,1016.5,20,5.016,26.6,11.4,52,20,0,10.4,38.6,0,1,20,37.2,8,1010.3,0,19,38,41
14190,0,1015.4,22,5.031,13.1,9.7,41,22,0,3.4,20.3,0,1,26,19.6,7,1011.7,0,8.4,38,57
14191,0,1018.1,11,5.0191,27.8,8.6,35,11,0,11.4,28.5,0,7,30,26.6,10,1015.1,0,19.8,59,60
14192,0,1012.3,48,5.0116,22.8,8.6,30,0,0,6.6,31.5,0.6,4,11,27.7,8,1010.7,8,19.7,56,97
14193,0,1008.3,14,5.0105,18.7,12.3,56,9,0,8,33.1,0,6,33,24.4,4,1006.2,2,16.9,62,81
14194,0,1012.8,27,5.0142,30.3,10.6,43,6,0,11.2,38.3,0,3,28,38.3,7,1008.6,2,16.1,37,42
14195,0,1022.6,37,5.0188,8.2,2.9,24,6,0,2.6,15,0,7,7,14.3,1,1019.6,7,4,38,74
14196,1,1027.6,18,5.0151,12.1,0.1,35,2,0,3.6,15,0,8,15,12.7,6,1023.5,8,6.8,61,77
14197,0,1023.2,9,5.0111,20.1,13,37,4,0,6.6,32.4,0,3,9,31.6,13,1020.9,4,13.8,45,71
14198,0,1013.1,14,5.0164,22.1,8.4,52,15,0,4.2,30.2,0,3,28,29.7,9,1010.3,7,20.5,40,75
14199,1,998.1,27,5.0173,9.5,3.3,63,31,1,0.4,10.3,2.4,7,24,8.8,7,1003.3,7,5.8,62,78
14200,0,1008.2,20,5.0301,22.5,7.4,41,19,0,8.2,25.2,0,7,31,19.1,11,1008.5,6,17.9,61,55
14201,0,1012.8,6,5.0033,13.2,1.1,69,26,1,3.8,14.6,2.2,7,28,13.9,7,1008.4,7,7.7,59,60
14202,0,1015.1,12,5.0229,12.6,7.3,26,0,0,3.6,20,0,6,15,18.8,7,1010.2,4,7.7,52,82
14203,0,1017.9,9,5.0217,14.8,2.8,35,20,1,6.6,20.3,3.2,6,7,19.4,13,1017,8,13.7,57,73
14204,0,1008.9,36,5.0247,15.1,8.3,33,6,0,4,24.6,0,7,24,24.1,6,1005.3,7,9.1,47,73
14205,0,1017.6,25,5.0143,23,7.2,41,6,0,5.2,27,0,7,19,25.7,11,1013.2,3,20.3,63,70
14206,0,1013.1,40,5.0187,15.5,8.7,50,7,0,3.6,25.4,0,1,35,24.3,10,1008.9,5,6.5,39,47
14207,0,1016.7,43,5.0114,26.2,12,41,26,0,47.2,36,0.4,7,9,35,3,1012.4,4,21.6,44,53
14208,0,1031.1,18,5.008,11.9,10.3,33,22,0,6.4,20.3,0,1,11,19.9,9,1027.1,0,-0.4,37,60
14209,0,1018.2,10,5.0284,20.8,11,33,4,0,5.4,33.5,0.2,2,19,31.7,6,1013.3,1,11.4,57,76
14210,0,1011.9,14,5.0146,12.3,4.8,57,28,1,1,15.3,4.8,7,35,12.7,12,1012.2,7,10.2,59,82
14211,0,1015.9,20,5.0221,29.8,13.1,54,30,0,12,43.5,0,0,13,42.4,2,1010.3,0,20.6,47,31
14212,0,1036,47,5.0233,10.7,1.7,19,7,0,0.4,14.9,0.4,7,0,13.5,6,1033.5,7,8.8,62,88
14213,0,995.7,48,5.031,19,8.3,61,22,0,5.8,22,0,5,24,21.5,0,997.7,1,14.1,44,55
14214,0,1034.2,6,5.0009,14,11.6,35,0,0,3.6,22.3,0,2,11,21.7,2,1033.2,1,8.9,46,79
14215,0,1032.6,13,5.016,11,11.3,37,22,0,2.9,17.7,0,3,19,17,4,1027.8,0,5.6,63,64
14216,0,1010.1,30,5.0164,18.5,10.2,69,22,1,3.4,26.5,6.8,1,19,25.9,12,1008.1,3,13.7,41,64
14217,0,1013.8,48,5.0209,9.7,6,19,0,0,3.4,19.7,0.2,1,6,19.4,9,1010.3,3,5.2,53,98
14218,0,1014.6,18,5.0277,10.5,10.7,37,7,0,2.6,19.1,0,4,19,18.9,13,1013.6,1,-2.5,39,66
14219,0,1017.9,34,5.0222,15.3,9.9,46,17,0,5.8,20.9,0,7,30,18.1,10,1015.2,7,7.4,48,53
14220,0,1022.1,18,5.0162,18.7,10.9,30,20,0,4.8,25.4,0,0,13,24.6,11,1020.1,6,16.1,51,76
14221,0,1009.6,6,5.0246,8.3,7.3,50,17,1,2,11.8,2.4,7,22,11.3,13,1013,1,6.1,58,73
